date,category,buy_value,sell_value,net_value,category,buy_value,sell_value,net_value
31-03-2022,DII,7944.47,6799.19,1145.28,FII/FPI,12274.81,9186.08,3088.73
01-04-2022,DII,5250.38,4717.41,532.97,FII/FPI,5834.72,4560.86,1273.86
02-04-2022,DII,6196.26,5574.28,621.98,FII/FPI,5377.41,7645.27,-2267.86
03-04-2022,DII,11668.66,6929.67,4738.99,FII/FPI,5996.25,13627.27,-7631.02
04-04-2022,DII,9883.2,8208.19,1675.01,FII/FPI,7532.61,6380.4,1152.21
05-04-2022,DII,6399.46,5061.46,1338.0,FII/FPI,17062.94,20351.12,-3288.18
07-04-2022,DII,6461.14,4772.75,1688.39,FII/FPI,3981.28,6130.84,-2149.56
08-04-2022,DII,5255.26,5302.05,-46.79,FII/FPI,8705.19,7230.42,1474.77
13-04-2022,DII,6426.35,5015.5,1410.85,FII/FPI,5027.99,7089.03,-2061.04
18-04-2022,DII,9637.18,6295.22,3341.96,FII/FPI,7589.12,13976.57,-6387.45
19-04-2022,DII,10920.78,6939.97,3980.81,FII/FPI,9638.89,15510.58,-5871.69
20-04-2022,DII,7915.34,5269.52,2645.82,FII/FPI,6339.45,9348.71,-3009.26
21-04-2022,DII,8635.07,5811.64,2823.43,FII/FPI,9320.24,10033.93,-713.69
22-04-2022,DII,6377.03,4774.68,1602.35,FII/FPI,7939.33,10401.05,-2461.72
25-04-2022,DII,6432.06,4561.61,1870.45,FII/FPI,4932.28,8235.13,-3302.85
26-04-2022,DII,6818.1,5174.26,1643.84,FII/FPI,7340.46,8514.51,-1174.05
27-04-2022,DII,7425.48,5507.97,1917.51,FII/FPI,6385.59,10450.13,-4064.54
28-04-2022,DII,5746.02,4965.08,780.94,FII/FPI,12333.87,11590.65,743.22
29-04-2022,DII,8426.33,4936.03,3490.3,FII/FPI,9263.84,12912.14,-3648.3
01-05-2022,DII,7001.1,5729.15,1271.95,FII/FPI,7610.53,7273.7,336.83
04-05-2022,DII,6384.18,6278.76,105.42,FII/FPI,7096.6,6721.71,374.89
05-05-2022,DII,7111.87,4882.56,2229.31,FII/FPI,5293.36,7368.1,-2074.74
07-05-2022,DII,5191.05,5448.64,-257.59,FII/FPI,6675.59,5379.75,1295.84
08-05-2022,DII,7260.62,7756.56,-495.94,FII/FPI,8348.69,6742.88,1605.81
13-05-2022,DII,7960.57,4790.95,3169.62,FII/FPI,7660.72,11440.8,-3780.08
16-05-2022,DII,4737.96,3309.57,1428.39,FII/FPI,4205.88,5994.81,-1788.93
17-05-2022,DII,7315.14,5020.72,2294.42,FII/FPI,6128.11,8320.55,-2192.44
18-05-2022,DII,5562.4,5186.79,375.61,FII/FPI,8919.0,10173.64,-1254.64
19-05-2022,DII,7414.25,4188.71,3225.54,FII/FPI,6389.87,11289.79,-4899.92
20-05-2022,DII,5724.32,3575.37,2148.95,FII/FPI,8550.14,9815.55,-1265.41
23-05-2022,DII,6281.53,4836.14,1445.39,FII/FPI,7039.52,8990.69,-1951.17
24-05-2022,DII,6171.84,4223.35,1948.49,FII/FPI,7947.05,10340.5,-2393.45
25-05-2022,DII,7025.71,4795.89,2229.82,FII/FPI,6371.24,8174.3,-1803.06
26-05-2022,DII,7535.24,4628.78,2906.46,FII/FPI,8248.29,9846.13,-1597.84
27-05-2022,DII,6397.19,3669.72,2727.47,FII/FPI,4954.34,6897.44,-1943.1
30-05-2022,DII,5979.06,4454.57,1524.49,FII/FPI,6853.96,6351.88,502.08
31-05-2022,DII,8620.46,6775.31,1845.15,FII/FPI,45737.96,46741.52,-1003.56
01-06-2022,DII,6661.19,5860.28,800.91,FII/FPI,6563.72,8490.49,-1926.77
04-06-2022,DII,6961.91,6338.99,622.92,FII/FPI,6324.77,8604.74,-2279.97
05-06-2022,DII,8522.04,5507.19,3014.85,FII/FPI,4525.89,10042.97,-5517.08
06-06-2022,DII,5593.21,3653.21,1940.0,FII/FPI,4546.52,6944.17,-2397.65
07-06-2022,DII,7751.44,6287.11,1464.33,FII/FPI,7355.76,7685.89,-330.13
13-06-2022,DII,6969.98,4155.48,2814.5,FII/FPI,3927.38,8091.39,-4164.01
14-06-2022,DII,7035.27,3227.67,3807.6,FII/FPI,4423.52,8925.77,-4502.25
15-06-2022,DII,5417.16,2829.16,2588.0,FII/FPI,3943.45,7474.6,-3531.15
16-06-2022,DII,6604.58,4675.44,1929.14,FII/FPI,4573.97,7831.62,-3257.65
17-06-2022,DII,9889.7,3802.78,6086.92,FII/FPI,10292.63,18111.24,-7818.61
20-06-2022,DII,6099.48,4006.09,2093.39,FII/FPI,4355.02,5572.14,-1217.12
21-06-2022,DII,6527.22,3460.81,3066.41,FII/FPI,4617.83,7319.04,-2701.21
22-06-2022,DII,4861.57,3002.5,1859.07,FII/FPI,4516.03,7436.64,-2920.61
23-06-2022,DII,5620.06,3181.75,2438.31,FII/FPI,4603.67,6922.73,-2319.06
24-06-2022,DII,5651.6,3438.16,2213.44,FII/FPI,4658.85,7012.62,-2353.77
27-06-2022,DII,5101.29,3916.82,1184.47,FII/FPI,4539.25,5817.67,-1278.42
28-06-2022,DII,5177.24,3971.61,1205.63,FII/FPI,5348.85,6593.29,-1244.44
29-06-2022,DII,8308.26,7460.8,847.46,FII/FPI,5946.83,6797.89,-851.06
30-06-2022,DII,6230.96,4852.76,1378.2,FII/FPI,9684.54,10822.59,-1138.05
01-07-2022,DII,5718.29,5833.95,-115.66,FII/FPI,8183.82,7687.55,496.27
02-07-2022,DII,4644.47,6020.96,-1376.49,FII/FPI,6281.52,7438.75,-1157.23
03-07-2022,DII,13168.04,7837.01,5331.03,FII/FPI,7443.11,14925.19,-7482.08
04-07-2022,DII,7676.3,5901.6,1774.7,FII/FPI,9346.3,14355.92,-5009.62
06-07-2022,DII,5062.4,3751.26,1311.14,FII/FPI,5637.32,7931.3,-2293.98
07-07-2022,DII,6974.09,5993.5,980.59,FII/FPI,5847.89,6773.11,-925.22
13-07-2022,DII,6217.62,4418.4,1799.22,FII/FPI,5093.2,7932.72,-2839.52
14-07-2022,DII,4224.29,4780.69,-556.4,FII/FPI,7139.02,6829.96,309.06
15-07-2022,DII,5278.66,4219.2,1059.46,FII/FPI,5300.67,6950.03,-1649.36
18-07-2022,DII,6273.77,5429.44,844.33,FII/FPI,15055.01,14898.93,156.08
19-07-2022,DII,5085.73,5186.46,-100.73,FII/FPI,6177.59,5201.19,976.4
20-07-2022,DII,6032.73,6262.95,-230.22,FII/FPI,7606.04,5825.1,1780.94
21-07-2022,DII,5071.58,5383.87,-312.29,FII/FPI,8279.42,6480.1,1799.32
22-07-2022,DII,5072.01,4332.63,739.38,FII/FPI,5335.17,6010.62,-675.45
25-07-2022,DII,5270.58,5342.84,-72.26,FII/FPI,13602.03,14446.81,-844.78
26-07-2022,DII,6428.26,5428.9,999.36,FII/FPI,4031.75,5580.04,-1548.29
27-07-2022,DII,5448.69,4736.66,712.03,FII/FPI,4940.81,5377.62,-436.81
28-07-2022,DII,6941.15,6340.86,600.29,FII/FPI,7300.21,5662.52,1637.69
29-07-2022,DII,6720.39,6721.3,-0.91,FII/FPI,8531.17,7484.85,1046.32
02-08-2022,DII,6674.2,5559.2,1115.0,FII/FPI,7225.08,9192.97,-1967.89
03-08-2022,DII,12923.51,6433.92,6489.59,FII/FPI,8283.13,16425.73,-8142.6
04-08-2022,DII,8191.28,8207.79,-16.51,FII/FPI,9818.98,10394.02,-575.04
06-08-2022,DII,5508.57,3604.24,1904.33,FII/FPI,5468.82,7953.07,-2484.25
07-08-2022,DII,5321.64,5287.03,34.61,FII/FPI,6319.87,6429.18,-109.31
08-08-2022,DII,5126.3,5267.03,-140.73,FII/FPI,15834.69,14384.99,1449.7
16-08-2022,DII,5260.39,5396.63,-136.24,FII/FPI,19799.1,18422.26,1376.84
17-08-2022,DII,5729.84,6240.07,-510.23,FII/FPI,8665.91,6318.69,2347.22
18-08-2022,DII,7491.59,7020.8,470.79,FII/FPI,8396.74,10102.74,-1706.0
19-08-2022,DII,5683.42,7316.63,-1633.21,FII/FPI,7018.49,5907.59,1110.9
22-08-2022,DII,6533.57,6618.63,-85.06,FII/FPI,6625.43,7079.2,-453.77
23-08-2022,DII,5575.9,5791.1,-215.2,FII/FPI,7652.45,7089.45,563.0
24-08-2022,DII,4986.06,5308.4,-322.34,FII/FPI,7251.04,7227.85,23.19
25-08-2022,DII,5678.3,6012.61,-334.31,FII/FPI,6813.77,6444.71,369.06
26-08-2022,DII,5408.57,4954.98,453.59,FII/FPI,6125.88,6177.0,-51.12
29-08-2022,DII,6370.85,6226.77,144.08,FII/FPI,5253.27,5814.49,-561.22
30-08-2022,DII,6519.54,7176.26,-656.72,FII/FPI,16145.25,11979.39,4165.86
02-09-2022,DII,7021.37,5228.02,1793.35,FII/FPI,6152.38,7045.02,-892.64
03-09-2022,DII,11078.08,7802.14,3275.94,FII/FPI,9370.8,14189.51,-4818.71
05-09-2022,DII,7729.78,4652.54,3077.24,FII/FPI,5342.44,8704.24,-3361.8
06-09-2022,DII,5297.49,3672.59,1624.9,FII/FPI,6196.55,7709.19,-1512.64
01-10-2022,DII,6150.78,5669.23,481.55,FII/FPI,7981.58,8105.81,-124.23
02-10-2022,DII,7853.15,5125.92,2727.23,FII/FPI,8660.61,10393.19,-1732.58
03-10-2022,DII,9273.55,8327.84,945.71,FII/FPI,10686.06,12667.21,-1981.15
05-10-2022,DII,7570.91,4612.51,2958.4,FII/FPI,6100.07,10060.66,-3960.59
06-10-2022,DII,6105.56,3274.49,2831.07,FII/FPI,4287.93,8261.88,-3973.95
08-10-2022,DII,5466.36,6234.81,-768.45,FII/FPI,9357.94,8296.06,1061.88
01-11-2022,DII,5790.38,5411.64,378.74,FII/FPI,7759.53,7647.62,111.91
02-11-2022,DII,5537.23,6234.13,-696.9,FII/FPI,9754.86,9646.33,108.53
03-11-2022,DII,6786.33,5099.48,1686.85,FII/FPI,6250.92,8514.82,-2263.9
04-11-2022,DII,5873.7,6360.2,-486.5,FII/FPI,5921.1,7066.3,-1145.2
05-11-2022,DII,8400.88,4219.68,4181.2,FII/FPI,5988.39,9597.74,-3609.35
07-11-2022,DII,4558.1,4855.09,-296.99,FII/FPI,5294.47,5464.98,-170.51
08-11-2022,DII,5758.11,6487.67,-729.56,FII/FPI,9030.9,6732.82,2298.08
01-12-2022,DII,7458.25,6126.24,1332.01,FII/FPI,6981.26,7982.83,-1001.57
04-12-2022,DII,6629.33,5759.32,870.01,FII/FPI,7047.27,10175.66,-3128.39
05-12-2022,DII,9487.39,4671.75,4815.64,FII/FPI,6018.03,11273.78,-5255.75
07-12-2022,DII,3493.93,3353.22,140.71,FII/FPI,4650.66,6216.34,-1565.68
08-12-2022,DII,5752.42,6591.87,-839.45,FII/FPI,8260.13,5219.67,3040.46
02-01-2023,DII,4660.7,3917.4,743.4,FII/FPI,1381.1,1593.7,-212.6
03-01-2023,DII,5243.4,4892.9,350.6,FII/FPI,3077.1,3705.2,-628.1
04-01-2023,DII,5601.4,4827.8,773.6,FII/FPI,4508.2,7129.1,-2620.9
05-01-2023,DII,6898.2,7092.3,-194.1,FII/FPI,7275.1,8724.5,-1449.4
06-01-2023,DII,6638.4,5555.2,1083.2,FII/FPI,3855.8,6758.3,-2902.5
09-01-2023,DII,6476.5,4752.7,1723.8,FII/FPI,8643.6,8846.8,-203.1
10-01-2023,DII,6558.2,4751.5,1806.6,FII/FPI,6287.5,8396.8,-2109.3
11-01-2023,DII,6859.9,4429.3,2430.6,FII/FPI,6980.5,10188.7,-3208.2
12-01-2023,DII,6087.8,3960.2,2127.6,FII/FPI,8707.4,10370.0,-1662.6
13-01-2023,DII,5700.6,3747.2,1953.4,FII/FPI,9305.7,11728.1,-2422.4
16-01-2023,DII,5220.0,4534.1,686.0,FII/FPI,6260.1,7010.7,-750.6
17-01-2023,DII,5239.4,5148.6,90.8,FII/FPI,8445.3,8234.2,211.1
18-01-2023,DII,6873.2,5647.2,1226.0,FII/FPI,8386.6,8705.9,-319.2
19-01-2023,DII,4321.5,4450.5,-129.0,FII/FPI,7780.9,7380.9,400.0
20-01-2023,DII,5809.3,4299.3,1510.0,FII/FPI,8288.8,10291.0,-2002.2
23-01-2023,DII,5925.4,5490.4,435.0,FII/FPI,5803.4,6023.3,-219.9
24-01-2023,DII,6849.6,5704.9,1144.8,FII/FPI,6403.9,7164.4,-760.5
25-01-2023,DII,8111.6,6733.1,1378.5,FII/FPI,5859.2,8253.1,-2393.9
27-01-2023,DII,12373.4,8121.1,4252.3,FII/FPI,12414.8,18392.6,-5977.9
30-01-2023,DII,11487.0,5974.4,5512.6,FII/FPI,10904.2,17697.0,-6792.8
31-01-2023,DII,10974.1,6467.8,4506.3,FII/FPI,14776.2,20215.9,-5439.6
01-02-2023,DII,10711.5,10182.0,529.5,FII/FPI,14366.7,12581.5,1785.2
02-02-2023,DII,9470.7,7099.3,2371.4,FII/FPI,9780.8,12846.2,-3065.4
03-02-2023,DII,7474.0,6209.2,1264.7,FII/FPI,9482.1,10414.5,-932.4
06-02-2023,DII,5771.2,4568.1,1203.1,FII/FPI,6853.4,8071.5,-1218.1
07-02-2023,DII,6009.7,5369.9,639.8,FII/FPI,7126.4,9686.3,-2560.0
08-02-2023,DII,6154.1,5213.0,941.2,FII/FPI,7617.8,8354.6,-736.8
09-02-2023,DII,5589.1,5794.3,-205.2,FII/FPI,7049.0,7193.8,-144.7
10-02-2023,DII,4882.4,5173.8,-291.3,FII/FPI,7700.6,6242.6,1458.0
13-02-2023,DII,5361.5,4839.8,521.7,FII/FPI,7386.6,6064.2,1322.4
14-02-2023,DII,5042.5,4837.7,204.8,FII/FPI,8418.3,7113.0,1305.3
15-02-2023,DII,5880.4,5363.8,516.6,FII/FPI,8547.9,8115.7,432.2
16-02-2023,DII,7759.7,6182.4,1577.3,FII/FPI,8580.5,7009.9,1570.6
17-02-2023,DII,5540.8,5626.1,-85.3,FII/FPI,4809.7,5434.3,-624.6
20-02-2023,DII,4980.3,4894.1,86.2,FII/FPI,4256.6,4415.6,-159.0
21-02-2023,DII,5318.4,5553.7,-235.2,FII/FPI,5465.6,4939.8,525.8
22-02-2023,DII,5711.5,5340.0,371.6,FII/FPI,6195.5,6775.4,-579.8
23-02-2023,DII,7010.4,5424.4,1586.1,FII/FPI,6791.4,8208.6,-1417.2
24-02-2023,DII,5875.0,4474.1,1401.0,FII/FPI,8864.6,10334.9,-1470.3
27-02-2023,DII,6621.2,4389.6,2231.7,FII/FPI,4315.2,6337.7,-2022.5
28-02-2023,DII,9307.9,4698.0,4609.9,FII/FPI,18559.0,23118.2,-4559.2
01-03-2023,DII,5918.7,4420.1,1498.7,FII/FPI,6953.4,7378.3,-424.9
02-03-2023,DII,5948.2,3819.4,2128.8,FII/FPI,20596.1,7825.3,12770.8
03-03-2023,DII,5869.6,3779.7,2089.9,FII/FPI,6969.4,6723.2,246.2
06-03-2023,DII,5659.6,4902.4,757.2,FII/FPI,7035.2,6313.8,721.4
08-03-2023,DII,4625.6,5563.4,-937.8,FII/FPI,11451.0,7779.4,3671.6
09-03-2023,DII,4606.7,4564.3,42.4,FII/FPI,7570.5,8132.3,-561.8
10-03-2023,DII,5167.7,3817.6,1350.1,FII/FPI,5117.3,7178.8,-2061.5
13-03-2023,DII,7476.6,6058.0,1418.6,FII/FPI,10135.3,11682.1,-1546.9
14-03-2023,DII,7024.2,4902.3,2121.9,FII/FPI,6737.4,9824.3,-3087.0
15-03-2023,DII,6343.8,4519.9,1823.9,FII/FPI,5769.4,7040.7,-1271.2
16-03-2023,DII,9226.5,7175.0,2051.4,FII/FPI,7993.2,8275.2,-282.1
17-03-2023,DII,9693.5,7876.3,1817.1,FII/FPI,18734.4,20500.9,-1766.5
20-03-2023,DII,9105.4,6228.7,2876.6,FII/FPI,4747.9,7293.8,-2545.9
21-03-2023,DII,7628.2,5682.2,1946.1,FII/FPI,5900.6,7355.3,-1454.6
22-03-2023,DII,4755.4,4371.9,383.5,FII/FPI,6159.6,6097.8,61.7
23-03-2023,DII,6185.1,4516.3,1668.8,FII/FPI,5939.9,6934.9,-995.0
24-03-2023,DII,5418.2,2862.7,2555.5,FII/FPI,5290.8,7011.2,-1720.4
27-03-2023,DII,5375.6,3566.7,1808.9,FII/FPI,4883.4,5774.0,-890.6
28-03-2023,DII,4637.9,4794.0,-156.1,FII/FPI,7055.2,5524.1,1531.1
29-03-2023,DII,10196.1,9373.1,823.0,FII/FPI,9097.0,7851.6,1245.4
31-03-2023,DII,8212.3,5732.4,2480.0,FII/FPI,11402.2,11044.4,357.9
03-04-2023,DII,5196.0,5524.2,-328.2,FII/FPI,4856.0,4534.1,321.9
05-04-2023,DII,7231.9,8179.2,-947.2,FII/FPI,7383.8,6577.0,806.8
06-04-2023,DII,5642.2,6639.2,-997.1,FII/FPI,5655.6,5179.8,475.8
10-04-2023,DII,7060.7,6709.2,351.5,FII/FPI,4057.8,3175.3,882.5
11-04-2023,DII,7786.9,8050.9,-264.0,FII/FPI,6932.0,6589.1,342.8
12-04-2023,DII,7428.0,7653.3,-225.2,FII/FPI,8459.4,6551.4,1908.0
13-04-2023,DII,6526.5,6800.1,-273.7,FII/FPI,8033.1,7811.3,221.8
17-04-2023,DII,8330.0,8060.3,269.6,FII/FPI,13386.6,13919.8,-533.2
18-04-2023,DII,6491.0,6089.3,401.7,FII/FPI,7398.1,8208.7,-810.6
19-04-2023,DII,5297.9,5408.3,-110.4,FII/FPI,7981.9,7995.1,-13.2
20-04-2023,DII,4753.4,3920.6,832.7,FII/FPI,5773.8,6943.2,-1169.3
21-04-2023,DII,5475.8,3843.2,1632.7,FII/FPI,5127.7,7244.5,-2116.8
24-04-2023,DII,6138.6,4961.5,1177.2,FII/FPI,6218.8,6631.1,-412.3
25-04-2023,DII,6547.5,5983.9,563.6,FII/FPI,9244.2,9651.6,-407.4
26-04-2023,DII,5220.2,5448.1,-227.9,FII/FPI,7813.6,6556.1,1257.5
27-04-2023,DII,5638.0,5540.9,97.1,FII/FPI,7140.0,5487.0,1653.0
28-04-2023,DII,6319.2,6054.9,264.3,FII/FPI,13577.3,10273.0,3304.3
02-05-2023,DII,5649.5,6043.6,-394.0,FII/FPI,9972.5,7975.2,1997.4
03-05-2023,DII,5390.8,5974.8,-584.0,FII/FPI,7498.8,6160.8,1338.0
04-05-2023,DII,5611.2,5169.6,441.6,FII/FPI,7311.0,5896.3,1414.7
05-05-2023,DII,4956.5,7155.3,-2198.8,FII/FPI,8243.0,7465.3,777.7
08-05-2023,DII,6252.5,6007.2,245.3,FII/FPI,8705.4,6581.6,2123.8
09-05-2023,DII,7148.4,6743.6,404.7,FII/FPI,9375.4,7433.2,1942.2
10-05-2023,DII,5061.7,5851.4,-789.7,FII/FPI,8094.7,6261.6,1833.1
11-05-2023,DII,7026.4,7226.5,-200.1,FII/FPI,7950.8,7113.6,837.2
12-05-2023,DII,5457.4,6379.6,-922.2,FII/FPI,9159.5,8145.4,1014.1
15-05-2023,DII,5505.6,5314.4,191.2,FII/FPI,7676.3,5991.0,1685.3
16-05-2023,DII,6138.6,7024.8,-886.2,FII/FPI,7783.2,6376.3,1406.9
17-05-2023,DII,6046.8,6250.7,-203.9,FII/FPI,7478.2,7328.9,149.3
18-05-2023,DII,4830.8,5680.8,-850.0,FII/FPI,7731.5,6761.3,970.2
19-05-2023,DII,6427.8,5356.4,1071.4,FII/FPI,7325.4,7438.9,-113.5
22-05-2023,DII,5486.8,4882.2,604.6,FII/FPI,6956.6,6033.7,922.9
23-05-2023,DII,5543.1,5145.8,397.3,FII/FPI,7829.5,7647.0,182.5
24-05-2023,DII,5880.8,5579.9,300.9,FII/FPI,8548.5,7362.6,1185.8
25-05-2023,DII,5522.8,5184.4,338.4,FII/FPI,8521.1,7932.0,589.1
26-05-2023,DII,7705.6,5864.6,1841.0,FII/FPI,8203.3,7853.2,350.2
29-05-2023,DII,6217.7,5364.2,853.6,FII/FPI,7767.0,6008.8,1758.2
30-05-2023,DII,5937.0,6376.0,-438.9,FII/FPI,9789.5,7703.8,2085.6
31-05-2023,DII,11726.5,14255.0,-2528.5,FII/FPI,65024.4,61618.5,3405.9
01-06-2023,DII,5715.1,5226.2,488.9,FII/FPI,8751.7,8822.7,-71.1
02-06-2023,DII,6951.5,6369.7,581.8,FII/FPI,10393.9,11052.8,-658.9
05-06-2023,DII,7460.7,6264.7,1196.0,FII/FPI,7740.9,8441.8,-701.0
06-06-2023,DII,5946.7,6435.8,-489.0,FII/FPI,8963.4,8577.7,385.7
07-06-2023,DII,5931.8,5539.5,392.3,FII/FPI,9569.9,8187.3,1382.6
08-06-2023,DII,5461.8,5866.9,-405.0,FII/FPI,8013.3,7800.9,212.4
09-06-2023,DII,6234.1,4988.6,1245.5,FII/FPI,13631.6,13940.6,-309.0
12-06-2023,DII,6663.6,4869.8,1793.8,FII/FPI,6321.9,6948.5,-626.6
13-06-2023,DII,6754.0,6957.3,-203.3,FII/FPI,12967.8,11290.2,1677.6
14-06-2023,DII,6242.9,6897.7,-654.8,FII/FPI,10413.7,8699.0,1714.7
15-06-2023,DII,6798.8,7096.6,-297.9,FII/FPI,12641.9,9556.4,3085.5
16-06-2023,DII,7945.6,7264.3,681.3,FII/FPI,17939.0,17144.2,794.8
19-06-2023,DII,6412.2,6777.4,-365.2,FII/FPI,8354.9,9385.8,-1030.9
20-06-2023,DII,9851.7,7879.2,1972.5,FII/FPI,11733.9,13676.5,-1942.6
21-06-2023,DII,7704.9,7154.5,550.4,FII/FPI,13795.5,9782.4,4013.1
22-06-2023,DII,7147.8,6928.4,219.4,FII/FPI,8947.7,9640.9,-693.3
23-06-2023,DII,6694.2,7378.2,-684.0,FII/FPI,6263.3,6608.1,-344.8
26-06-2023,DII,5455.9,5205.7,250.1,FII/FPI,7896.6,8306.1,-409.4
27-06-2023,DII,6784.4,8775.7,-1991.4,FII/FPI,10452.7,8428.7,2024.0
28-06-2023,DII,13978.2,14999.2,-1021.0,FII/FPI,21017.3,8667.3,12350.0
30-06-2023,DII,10469.8,9272.2,1197.6,FII/FPI,19439.7,13042.6,6397.1
03-07-2023,DII,7031.9,7369.7,-337.8,FII/FPI,7533.9,5538.0,1995.9
04-07-2023,DII,7026.1,7811.6,-785.5,FII/FPI,8783.7,6649.3,2134.3
05-07-2023,DII,7983.8,8422.8,-439.0,FII/FPI,8742.3,7139.2,1603.2
06-07-2023,DII,8247.1,10598.8,-2351.7,FII/FPI,12338.0,9696.9,2641.0
07-07-2023,DII,6244.2,9208.4,-2964.2,FII/FPI,9590.3,8799.9,790.4
10-07-2023,DII,8074.5,7786.1,288.4,FII/FPI,8128.0,7539.6,588.5
11-07-2023,DII,9758.8,9766.1,-7.2,FII/FPI,10839.7,9642.4,1197.4
12-07-2023,DII,15051.2,14614.5,436.7,FII/FPI,18217.7,19460.1,-1242.4
13-07-2023,DII,8229.7,9426.4,-1196.7,FII/FPI,10128.1,7890.1,2237.9
14-07-2023,DII,7333.8,8106.3,-772.4,FII/FPI,12486.0,9849.6,2636.4
